id,term_type,canonical_name,english_name,description,status,first_seen_at,last_seen_at,created_at,updated_at,term_code,brand_id,embedding,embedding_updated_at,normalized_name,search_keyword
796,MATERIAL,피그먼트,,,ACTIVE,,,2026-09-10 03:40:34.195 +0900,2026-09-10 03:40:34.195 +0900,,,,,피그먼트,피그먼트 코디
797,MATERIAL,쉬폰,,,ACTIVE,,,2026-09-10 03:40:34.305 +0900,2026-09-10 03:40:34.305 +0900,,,,,쉬폰,쉬폰 코디
787,DETAIL,머슬핏,,,ACTIVE,,,2026-09-10 03:39:36.625 +0900,2026-09-10 03:39:36.625 +0900,,,,,머슬핏,머슬핏 코디
648,DETAIL,맥시기장,Maxi Length,발목 부근까지 길게 내려오는 스커트·원피스 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MAXI_LENGTH,,,,맥시기장,맥시기장 코디
649,DETAIL,미니기장,Mini Length,허벅지 위~중간 부근에 오는 짧은 스커트·원피스 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MINI_LENGTH,,,,미니기장,미니기장 코디
651,DETAIL,10부기장,Full Length,발등에 살짝 닿는 가장 긴 기본 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_10_BU_LENGTH,,,,10부기장,10부기장 코디
652,DETAIL,3부기장,Short Length,허벅지(골반과 무릎 중간)까지 오는 매우 짧은 기장. 숏팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_3_BU_LENGTH,,,,3부기장,3부기장 코디
798,DETAIL,4부기장,Short Length,허벅지(골반과 무릎 중간)까지 오는 매우 짧은 기장. 숏팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-11 12:20:37.906 +0900,2026-09-11 12:20:37.906 +0900,DETAIL_4_BU_LENGTH,,,,4부기장,4부기장 코디
653,DETAIL,5부기장,Knee Length,무릎 정도까지 오는 반바지 기장. 버뮤다팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_5_BU_LENGTH,,,,5부기장,5부기장 코디
654,DETAIL,6-7부기장,Cropped Calf Length,무릎 아래~종아리까지 오는 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_6_7BU_LENGTH,,,,6-7부기장,6-7부기장 코디
655,DETAIL,8부기장,Ankle-cropped Length,"종아리 아래, 발목 바로 위까지 오는 기장. 카프리팬츠가 이 기장대의 대표 아이템",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_8_BU_LENGTH,,,,8부기장,8부기장 코디
656,DETAIL,9부기장,Ankle Length,발목 정도까지 오는 기장.,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_9_BU_LENGTH,,,,9부기장,9부기장 코디
698,DETAIL,컴포트핏,Comfort Fit,활동성을 위해 여유를 둔 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COMFORT_FIT,,,,컴포트핏,컴포트핏 코디
609,DETAIL,루즈핏,Loose Fit,몸에 붙지 않고 자연스럽게 떨어지는 여유 있는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LOOSE_FIT,,,,루즈핏,루즈핏 코디
612,DETAIL,레귤러핏,Regular Fit,과하게 붙거나 크지 않은 표준 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_REGULAR_FIT,,,,레귤러핏,레귤러핏 코디
618,DETAIL,세미오버핏,Semi-oversized Fit,오버사이즈보다는 덜 크지만 여유가 있는 절충형 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SEMI_OVERSIZED_FIT,,,,세미오버핏,세미오버핏 코디
619,DETAIL,오버사이즈,Oversized,"몸보다 넉넉하고 큰 실루엣, 캐주얼·스트릿룩의 기본 핏",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_OVERSIZED,,,,오버사이즈,오버사이즈 코디
610,DETAIL,슬림핏,Slim Fit,"몸에 맞닿게 재단된 핏, 비즈니스코어·클래식룩에 자주 사용",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIM_FIT,,,,슬림핏,슬림핏 코디
504,TPO,결혼식 하객,Wedding Guest,결혼식에 하객으로 참석하는 상황,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-14 06:14:13.785 +0900,TPO_WEDDING_GUEST,,,,결혼식 하객,하객룩
710,DETAIL,아몬드토,Almond Toe,아몬드형 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ALMOND_TOE,,,,아몬드토,아몬드토 코디
604,DETAIL,플랫힐,Flat Heel,굽이 없거나 매우 낮은 형태,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLAT_HEEL,,,,플랫힐,플랫힐 코디
605,DETAIL,블록힐,Block Heel,사각형에 가까운 굵은 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BLOCK_HEEL,,,,블록힐,블록힐 코디
606,DETAIL,웨지힐,Wedge Heel,밑창과 굽이 하나로 이어진 형태,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WEDGE_HEEL,,,,웨지힐,웨지힐 코디
607,DETAIL,청키힐,Chunky Heel,두껍고 안정감 있는 굵은 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHUNKY_HEEL,,,,청키힐,청키힐 코디
608,DETAIL,스틸레토힐,Stiletto Heel,가늘고 뾰족한 초고굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STILETTO_HEEL,,,,스틸레토힐,스틸레토힐 코디
611,DETAIL,크롭기장,Cropped Length,"기장을 짧게 재단한 핏, 하이웨이스트 하의와 매치하기 좋음",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CROPPED_LENGTH,,,,크롭기장,크롭기장 코디
613,DETAIL,부츠컷,Bootcut,무릎 아래부터 밑단이 완만하게 퍼지는 하의 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOOTCUT,,,,부츠컷,부츠컷 코디
614,DETAIL,스키니,Skinny,다리 라인에 매우 밀착되는 하의 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SKINNY,,,,스키니,스키니 코디
615,DETAIL,와이드,Wide,허벅지부터 밑단까지 폭이 넓게 떨어지는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WIDE,,,,와이드,와이드 코디
616,DETAIL,플레어,Flare,무릎 아래부터 밑단이 부츠컷보다 크게 퍼지는 나팔형 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLARE,,,,플레어,플레어 코디
617,DETAIL,배럴레그,Barrel Leg,허벅지·무릎 부근이 볼록하고 발목으로 갈수록 좁아지는 배럴형 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BARREL_LEG,,,,배럴레그,배럴레그 코디
620,DETAIL,테이퍼드,Tapered,허벅지에는 여유가 있고 밑단으로 갈수록 점차 좁아지는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TAPERED,,,,테이퍼드,테이퍼드 코디
621,DETAIL,세미와이드,Semi-wide,레귤러/스트레이트와 와이드 사이의 중간 여유를 가진 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SEMI_WIDE,,,,세미와이드,세미와이드 코디
622,DETAIL,스트레이트,Straight,허벅지부터 밑단까지 비교적 일정한 폭으로 떨어지는 일자 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STRAIGHT,,,,스트레이트,스트레이트 코디
623,DETAIL,커브드레그,Curved Leg,다리 옆선이 곡선으로 휘며 볼륨을 만드는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CURVED_LEG,,,,커브드레그,커브드레그 코디
624,DETAIL,슬림스트레이트,Slim Straight,슬림하지만 무릎 아래가 크게 좁아지지 않고 일자로 떨어지는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIM_STRAIGHT,,,,슬림스트레이트,슬림스트레이트 코디
625,DETAIL,플랫폼솔,Platform Sole,앞축부터 뒤꿈치까지 전체적으로 두껍게 높인 밑창 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PLATFORM_SOLE,,,,플랫폼솔,플랫폼솔 코디
626,DETAIL,스플릿토,Split Toe,"엄지와 나머지 발가락 사이가 갈라진 독특한 앞코 형태, 메종 마르지엘라의 타비 디자인에서 유래",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SPLIT_TOE,,,,스플릿토,스플릿토 코디
627,DETAIL,라운드토,Round Toe,둥근 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ROUND_TOE,,,,라운드토,라운드토 코디
628,DETAIL,스퀘어토,Square Toe,각진 사각 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SQUARE_TOE,,,,스퀘어토,스퀘어토 코디
629,DETAIL,포인티토,Pointed Toe,뾰족한 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_POINTY_TOE,,,,포인티토,포인티토 코디
630,DETAIL,슬립온,Slip-on,끈 없이 신고 벗는 여밈 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIP_ON,,,,슬립온,슬립온 코디
631,DETAIL,스트랩,Strap,발등이나 뒤꿈치를 감싸는 끈 형태의 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STRAP,,,,스트랩,스트랩 코디
632,DETAIL,레이스업,Lace-up,끈으로 조여 신는 여밈 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LACE_UP,,,,레이스업,레이스업 코디
633,DETAIL,유넥,U-Neck,라운드넥보다 넓고 깊게 U자로 파인 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_U_NECK,,,,유넥,유넥 코디
634,DETAIL,보트넥,Boat Neck,어깨선을 따라 넓고 수평으로 파인 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOAT_NECK,,,,보트넥,보트넥 코디
635,DETAIL,브이넥,V-Neck,"V자 형태로 깊게 파인 목선, 목선을 갸름하게 보이는 효과",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_V_NECK,,,,브이넥,브이넥 코디
636,DETAIL,스쿱넥,Scoop Neck,둥글고 넓게 파인 목선으로 유넥과 유사하나 더 완만하고 넓은 곡선이 특징. 실제 상품명에서는 유넥과 혼용되기도 함,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SCOOP_NECK,,,,스쿱넥,스쿱넥 코디
637,DETAIL,원숄더,One Shoulder,한쪽 어깨만 드러나는 비대칭 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ONE_SHOULDER,,,,원숄더,원숄더 코디
638,DETAIL,카울넥,Cowl Neck,여유 있게 늘어지는 드레이프형 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COWL_NECK,,,,카울넥,카울넥 코디
639,DETAIL,터틀넥,Turtleneck,목을 전체적으로 감싸는 높은 칼라형 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TURTLENECK,,,,터틀넥,터틀넥 코디
640,DETAIL,헨리넥,Henley Neck,목 앞부분에 짧은 단추 플라켓이 달린 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HENLEY_NECK,,,,헨리넥,헨리넥 코디
641,DETAIL,홀터넥,Halter Neck,"목 뒤로 끈을 묶어 고정하는 형태의 목선, 어깨가 드러남",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HALTER_NECK,,,,홀터넥,홀터넥 코디
642,DETAIL,스퀘어넥,Square Neck,사각형으로 각지게 파인 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SQUARE_NECK,,,,스퀘어넥,스퀘어넥 코디
643,DETAIL,오프숄더,Off Shoulder,양쪽 어깨가 드러나도록 소매나 목선이 내려간 디자인,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_OFF_SHOULDER,,,,오프숄더,오프숄더 코디
644,DETAIL,라운드넥,Crew Neck,"가장 기본적인 둥근 목선, 목에 가깝게 붙는 형태",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CREW_NECK,,,,라운드넥,라운드넥 코디
645,DETAIL,스탠드칼라,Stand Collar,"목 주변을 세운 형태의 칼라, 이국적이고 클래식한 무드 연출",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MANDARIN_COLLAR,,,,스탠드칼라,스탠드칼라 코디
660,DETAIL,긴소매,Long Sleeve,"손목까지 오는 긴 소매, 사계절 기본 기장",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LONG_SLEEVE,,,,긴소매,긴소매 코디
661,DETAIL,반소매,Short Sleeve,"팔꿈치 위로 오는 짧은 소매, 여름철 기본 기장",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SHORT_SLEEVE,,,,반소매,반소매 코디
662,DETAIL,민소매,Sleeveless,소매가 없는 형태. 옷_아이템의 '슬리브리스'와 동일 개념의 소매기장 속성값,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLEEVELESS,,,,민소매,민소매 코디
663,DETAIL,5부소매,Elbow-length Sleeve,"팔꿈치 부근까지 오는 소매, 반팔보다 살짝 길고 7부보다 짧음",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HALF_SLEEVE,,,,5부소매,5부소매 코디
664,DETAIL,7부소매,Three-quarter Sleeve,"팔꿈치와 손목 사이, 손목 바로 위까지 오는 중간 길이 소매",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_4_SLEEVE,,,,7부소매,7부소매 코디
665,DETAIL,퍼프소매,Puff Sleeve,"어깨나 팔 부분이 부풀려진 볼륨감 있는 소매, 페미닌룩에 자주 사용",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PUFF_SLEEVE,,,,퍼프소매,퍼프소매 코디
666,DETAIL,레글런소매,Raglan Sleeve,"어깨 솔기 없이 목선에서 바로 이어지는 소매, 스포티한 무드 연출",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RAGLAN_SLEEVE,,,,레글런소매,레글런소매 코디
667,DETAIL,로우라이즈,Low Rise,"골반에 걸쳐 입는 낮은 허리선, Y2K룩의 대표적인 라이즈",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LOW_RISE,,,,로우라이즈,로우라이즈 코디
646,DETAIL,롱기장,Long Length,기본형보다 길게 떨어지는 전체 의복 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LONG_LENGTH,,,,롱기장,롱기장 코디
647,DETAIL,숏기장,Short Length,기본형보다 짧게 떨어지는 전체 의복 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SHORT_LENGTH,,,,숏기장,숏기장 코디
650,DETAIL,미디기장,Midi Length,무릎 아래에서 종아리 중간 부근에 오는 스커트·원피스 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MIDI_LENGTH,,,,미디기장,미디기장 코디
668,DETAIL,미드라이즈,Mid Rise,"배꼽 아래, 골반보다는 위쪽에 허리선이 오는 중간 라이즈",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MID_RISE,,,,미드라이즈,미드라이즈 코디
669,DETAIL,하이웨스트,High Rise,"배꼽 위까지 허리선이 올라오는 라이즈, 다리가 길어 보이는 효과",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HIGH_RISE,,,,하이웨스트,하이웨스트 코디
670,DETAIL,밴딩허리,Elastic Waist,허리 부분에 고무 밴딩이 적용된 여밈·착용 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ELASTIC_WAIST,,,,밴딩허리,밴딩허리 코디
671,DETAIL,커브드,Curved,,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CURVED,,,,커브드,커브드 코디
672,DETAIL,스트라이프,Stripe,줄무늬 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STRIPE,,,,스트라이프,스트라이프 코디
673,DETAIL,핀스트라이프,Pinstripe,가느다란 세로 줄무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PINSTRIPE,,,,핀스트라이프,핀스트라이프 코디
674,DETAIL,체크,Check,격자형 체크 패턴의 상위 개념,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHECK,,,,체크,체크 코디
675,DETAIL,깅엄체크,Gingham Check,작은 격자의 깅엄 체크,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GINGHAM,,,,깅엄체크,깅엄체크 코디
676,DETAIL,타탄체크,Tartan Check,다색 교차선 타탄 체크,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TARTAN,,,,타탄체크,타탄체크 코디
677,DETAIL,글렌체크,Glen Check,복합 격자형 클래식 체크,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GLEN_CHECK,,,,글렌체크,글렌체크 코디
678,DETAIL,하운드투스,Houndstooth,개 이빨 형태 체크,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HOUNDSTOOTH,,,,하운드투스,하운드투스 코디
679,DETAIL,아가일,Argyle,마름모 격자 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ARGYLE,,,,아가일,아가일 코디
680,DETAIL,레오파드,Leopard Print,표범 무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LEOPARD,,,,레오파드,레오파드 코디
681,DETAIL,지브라,Zebra Print,얼룩말 무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ZEBRA,,,,지브라,지브라 코디
682,DETAIL,카우프린트,Cow Print,소 얼룩 무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COW_PRINT,,,,카우프린트,카우프린트 코디
683,DETAIL,스네이크프린트,Snake Print,뱀가죽 모티프 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SNAKE_PRINT,,,,스네이크프린트,스네이크프린트 코디
684,DETAIL,카무플라주,Camouflage,위장무늬 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CAMOUFLAGE,,,,카무플라주,카무플라주 코디
685,DETAIL,플로럴,Floral,꽃 모티프 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLORAL,,,,플로럴,플로럴 코디
686,DETAIL,페이즐리,Paisley,곡선 물방울형 페이즐리,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PAISLEY,,,,페이즐리,페이즐리 코디
687,DETAIL,도트,Polka Dot,원형 점무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_POLKA_DOT,,,,도트,도트 코디
688,DETAIL,기하학패턴,Geometric Pattern,도형 기반 반복 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GEOMETRIC,,,,기하학패턴,기하학패턴 코디
689,DETAIL,추상패턴,Abstract Pattern,비정형 추상 무늬,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ABSTRACT,,,,추상패턴,추상패턴 코디
690,DETAIL,컬러블록,Color Block,서로 다른 색 면 분할,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COLOR_BLOCK,,,,컬러블록,컬러블록 코디
691,DETAIL,옴브레,Ombre,단계적 그라데이션,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_OMBRE,,,,옴브레,옴브레 코디
692,DETAIL,타이다이,Tie-dye,묶음 염색 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TIE_DYE,,,,타이다이,타이다이 코디
693,DETAIL,로고패턴,Logo Pattern,로고 반복 패턴,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LOGO_PATTERN,,,,로고패턴,로고패턴 코디
694,DETAIL,레터링,Lettering,문자·타이포그래피 그래픽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LETTERING,,,,레터링,레터링 코디
695,DETAIL,그래픽,Graphic,일러스트·이미지 그래픽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GRAPHIC,,,,그래픽,그래픽 코디
699,DETAIL,A라인,A-line,위에서 아래로 넓어지는 A자 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_A_LINE,,,,A라인,A라인 코디
700,DETAIL,H라인,H-line,직선적으로 떨어지는 H자 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_H_LINE,,,,H라인,H라인 코디
701,DETAIL,머메이드,Mermaid,무릎 아래부터 퍼지는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MERMAID,,,,머메이드,머메이드 코디
702,DETAIL,코쿤,Cocoon,중앙이 볼륨 있고 위아래가 좁아지는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COCOON,,,,코쿤,코쿤 코디
703,DETAIL,벌룬,Balloon,둥글게 부풀어 오르는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BALLOON,,,,벌룬,벌룬 코디
704,DETAIL,박시,Boxy,직선적이고 상자형 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOX,,,,박시,박시 코디
705,DETAIL,페플럼,Peplum,허리 아래가 짧게 퍼지는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PEPLUM,,,,페플럼,페플럼 코디
706,DETAIL,마이크로미니,Micro Mini,미니보다 더 짧은 초미니,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MICRO_MINI,,,,마이크로미니,마이크로미니 코디
707,DETAIL,니렝스,Knee Length,무릎 부근까지 오는 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_KNEE_LENGTH,,,,니렝스,니렝스 코디
711,DETAIL,목토,Moc Toe,U자 스티치형 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MOC_TOE,,,,목토,목토 코디
712,DETAIL,캡토,Cap Toe,별도 캡 패널 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CAP_TOE,,,,캡토,캡토 코디
713,DETAIL,키튼힐,Kitten Heel,낮고 가느다란 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_KITTEN_HEEL,,,,키튼힐,키튼힐 코디
714,DETAIL,콘힐,Cone Heel,원뿔형 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CONE_HEEL,,,,콘힐,콘힐 코디
715,DETAIL,스풀힐,Spool Heel,중앙이 잘록한 실패형 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SPOOL_HEEL,,,,스풀힐,스풀힐 코디
716,DETAIL,러그솔,Lug Sole,깊은 돌기 밑창,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LUG_SOLE,,,,러그솔,러그솔 코디
717,DETAIL,청키솔,Chunky Sole,두껍고 부피감 있는 밑창,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHUNKY_SOLE,,,,청키솔,청키솔 코디
718,DETAIL,검솔,Gum Sole,고무 특유의 밑창,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GUM_SOLE,,,,검솔,검솔 코디
