id,term_type,canonical_name,english_name,description,status,first_seen_at,last_seen_at,created_at,updated_at,term_code,brand_id,embedding_updated_at,normalized_name,search_keyword,search_keyword_en,is_ambiguous,keyword_count
571,MATERIAL,워싱,Wash,생지에 인위적으로 낡고 부드러운 느낌을 주는 가공. 생지(로우 데님)와 대비되는 개념. 기존 스타일 축의 '빈티지'는 독립 미학이 아니라 워싱·마감 속성으로 판단해 이 항목의 동의어로 이관함.,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WASHED,,,워싱,워싱소재|워싱원단,wash fabric|wash material,True,2
572,MATERIAL,디스트레스드,Distressed,"물리적으로 마모·긁힘·찢어짐을 내어 낡은 느낌을 연출하는 가공. 화학적 탈색인 워싱(가공)과 달리 기계적 손상 방식이며, 두 기법이 함께 쓰이는 경우도 많음.",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DISTRESSED,,,디스트레스드,디스트레스드|디스트레스드소재,distressed,False,2
573,MATERIAL,시폰,Chiffon,"얇고 하늘하늘하며 비치는 가벼운 원단, 블라우스·원피스에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CHIFFON,,,시폰,시폰소재|시폰원단,chiffon fabric|chiffon material,True,2
574,MATERIAL,레더,Leather,"동물 가죽을 무두질한 소재, 통기성은 낮으나 내구성과 고급스러움이 특징",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LEATHER,,,레더,레더소재|레더원단,leather fabric|leather material,True,2
575,MATERIAL,리얼퍼,Real Fur,"여우·라쿤·밍크 등 동물의 실제 모피, 후드 트리밍이나 아우터 장식에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_REAL_FUR,,,리얼퍼,리얼퍼소재|리얼퍼원단,real fur fabric|real fur material,True,2
576,MATERIAL,무스탕,Shearling,"양가죽에 털이 붙은 채로 가공한 소재, 보온성이 매우 뛰어나 겨울 아우터에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SHEARLING,,,무스탕,무스탕소재|양털소재,shearling fabric|shearling material,True,2
577,MATERIAL,스웨이드,Suede,가죽 안쪽면을 기모 가공해 벨벳처럼 부드러운 질감을 낸 가죽,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SUEDE,,,스웨이드,스웨이드소재|스웨이드원단,suede fabric|suede material,True,2
578,MATERIAL,메시,Mesh,"구멍이 뚫린 통기성 좋은 원단, 스포츠웨어·안감 통풍용으로 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MESH,,,메시,메시소재|메시원단,mesh fabric|mesh material,True,2
579,MATERIAL,다운,Down,패딩류 보온 충전재. 구스다운이 덕다운보다 보온성·복원력 우수,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DOWN,,,다운,다운소재|다운원단,down fabric|down material,True,2
580,MATERIAL,헤링본,Herringbone,"청어뼈 모양의 사선 무늬가 반복되는 능직 변형, 클래식한 코트·팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_HERRINGBONE,,,헤링본,헤링본|헤링본소재,herringbone,False,2
581,MATERIAL,트위드,Tweed,"거친 질감의 방모직물, 클래식·오피스룩 자켓에 자주 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TWEED,,,트위드,트위드|트위드소재,tweed,False,2
582,MATERIAL,옥스포드,Oxford,"바스켓처럼 짜인 평직 변형 원단, 캐주얼 셔츠에 가장 많이 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_OXFORD,,,옥스포드,옥스포드소재|옥스포드원단,oxford fabric|oxford material,True,2
583,MATERIAL,테리,Terry Cloth,"고리 모양의 파일이 촘촘한 두툼한 원단. 후드티·수건에 사용, 흡수성 좋음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_TERRY_CLOTH,,,테리,테리소재|테리원단,terry cloth fabric|terry cloth material,True,2
584,MATERIAL,데님,Denim,"튼튼한 능직 면직물로 청바지·자켓의 기본 소재, 워싱 여부에 따라 질감이 달라짐",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DENIM,,,데님,데님소재|데님원단,denim fabric|denim material,True,2
585,MATERIAL,캔버스,Canvas,"두껍고 튼튼한 원단, 스니커즈·에코백·워크팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CANVAS,,,캔버스,캔버스소재|캔버스원단,canvas fabric|canvas material,True,2
586,MATERIAL,생지,Raw Denim,워싱·가공 전 뻣뻣하고 진한 원단. 착용하며 자연스럽게 색빠짐(에이징)이 생기는 것이 특징. 반대말은 워싱 데님,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DRY_DENIM,,,생지,생지소재|생지원단,raw denim fabric|raw denim material,True,2
587,MATERIAL,셀비지,Selvedge Denim,구형 셔틀 방직기로 짠 데님 가장자리의 마감선. 밑단·안단의 컬러 라인으로 확인되며 프리미엄 데님의 상징으로 여겨짐,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SELVAGE,,,셀비지,셀비지|셀비지소재,selvedge denim,False,2
588,MATERIAL,포플린,Poplin,매끈하고 광택 있는 셔츠·블라우스용 평직물,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_POPLIN,,,포플린,포플린소재|포플린원단,poplin fabric|poplin material,True,2
589,MATERIAL,도비,Dobby,지그재그·격자 등 작은 기하학 무늬가 자카드보다 단순하게 짜인 셔츠용 원단,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_DOBBY,,,도비,도비소재|도비원단,dobby fabric|dobby material,True,2
590,MATERIAL,시어서커,Seersucker,표면에 잔주름이 있어 다림질이 필요 없는 여름 원단,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SEERSUCKER,,,시어서커,시어서커|시어서커소재,seersucker,False,2
591,MATERIAL,스트레치 데님,Stretch Denim,"일반 데님에 스판덱스를 소량 혼방해 신축성을 더한 원단, 슬림·스키니 핏에 주로 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_STRETCH_DENIM,,,스트레치 데님,스트레치데님|스트레치데님소재,stretch denim,False,2
592,MATERIAL,리플스탑,Ripstop,"격자무늬 보강사로 찢어짐 방지, 밀리터리룩·카고팬츠에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_RIPSTOP,,,리플스탑,리플스탑|리플스탑소재,ripstop,False,2
593,MATERIAL,울,Wool,"보온성과 탄력이 우수한 동물성 섬유, 겨울 니트·코트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_WOOL,,,울,울소재|울원단,wool fabric|wool material,True,2
594,MATERIAL,실크,Silk,"광택이 우아하고 촉감이 매끄러운 고급 섬유, 블라우스·안감에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_SILK,,,실크,실크소재|실크원단,silk fabric|silk material,True,2
595,MATERIAL,모헤어,Mohair,"은은한 광택, 헤어리한 질감, 털 빠짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MOHAIR,,,모헤어,모헤어소재|모헤어원단,mohair fabric|mohair material,True,2
596,MATERIAL,알파카,Alpaca,"울보다 가볍고 보온성 뛰어남, 코트·니트에 사용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ALPACA,,,알파카,알파카소재|알파카원단,alpaca fabric|alpaca material,True,2
597,MATERIAL,앙고라,Angora,"극상의 부드러움과 보온성, 털 빠짐 주의",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_ANGORA,,,앙고라,앙고라소재|앙고라원단,angora fabric|angora material,True,2
598,MATERIAL,메리노울,Merino Wool,"가늘고 부드러운 고급 울, 니트웨어·이너웨어에 사용. 일반 울보다 가려움이 적음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_MERINO_WOOL,,,메리노울,메리노울|메리노울소재,merino wool,False,2
599,MATERIAL,캐시미어,Cashmere,"가늘고 부드러우며 보온성이 뛰어난 고급 울 소재, 가격대가 높음",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_CASHMERE,,,캐시미어,캐시미어|캐시미어소재,cashmere,False,2
600,MATERIAL,린넨,Linen,통기성이 뛰어나고 시원하나 구김이 잘 가는 여름 대표 소재,ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_LINEN,,,린넨,린넨소재|린넨원단,linen fabric|linen material,True,2
601,MATERIAL,저마,Ramie,"삼베보다 곱고 시원한 여름 소재, 모시적삼·여름 셔츠용",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_RAMIE,,,저마,저마소재|저마원단,ramie fabric|ramie material,True,2
602,MATERIAL,코튼,Cotton,"통기성·흡수성이 좋고 촉감이 부드러운 대표적인 천연섬유, 활용도가 가장 높은 기본 소재",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_COTTON,,,코튼,코튼소재|코튼원단,cotton fabric|cotton material,True,2
603,MATERIAL,헴프,Hemp,"통기성이 좋고 항균성이 있는 천연 섬유, 착용할수록 부드러워짐",ACTIVE,,,2026-09-09 23:04:14.185 +0900,2026-09-09 23:04:14.185 +0900,MATERIAL_HEMP,,,헴프,헴프소재|헴프원단,hemp fabric|hemp material,True,2
657,DETAIL,미들기장,Mid-calf Shaft,종아리 중간 부근까지 올라오는 부츠 샤프트 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_MID_CALF_SHAFT,,,미들기장,미들기장,mid-calf shaft,False,1
659,DETAIL,니하이기장,Knee-high Shaft,무릎 부근까지 올라오는 긴 부츠 샤프트 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_KNEE_HIGH_SHAFT,,,니하이기장,니하이기장,knee-high shaft,False,1
709,DETAIL,오버니기장,Over-the-knee Length,무릎 위까지 올라오는 부츠 샤프트,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_OVER_KNEE_SHAFT,,,오버니기장,오버니기장,over-the-knee length,False,1
708,DETAIL,앵클기장,Ankle Length,발목 부근까지 오는 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:30:07.716 +0900,DETAIL_ANKLE_LENGTH,,,앵클기장,앵클기장,ankle length,False,1
781,STYLE,빈티지,,,ACTIVE,,,2026-09-10 03:34:48.754 +0900,2026-09-10 03:34:48.754 +0900,,,,빈티지,빈티지룩|빈티지패션|빈티지의류,,True,3
782,COLOR,멜란지,,,ACTIVE,,,2026-09-10 03:34:48.845 +0900,2026-09-10 03:34:48.845 +0900,,,,멜란지,멜란지|멜란지코디,,False,2
783,DETAIL,크롭,,,ACTIVE,,,2026-09-10 03:34:48.927 +0900,2026-09-10 03:34:48.927 +0900,,,,크롭,크롭티,,True,1
785,DETAIL,소매,,,ACTIVE,,,2026-09-10 03:35:00.033 +0900,2026-09-10 03:35:00.033 +0900,,,,소매,소매디자인|소매디테일,,True,2
786,DETAIL,하이넥,,,ACTIVE,,,2026-09-10 03:39:36.164 +0900,2026-09-10 03:39:36.164 +0900,,,,하이넥,하이넥,,False,1
788,DETAIL,래글런,,,ACTIVE,,,2026-09-10 03:39:36.963 +0900,2026-09-10 03:39:36.963 +0900,,,,래글런,래글런,,False,1
789,DETAIL,포켓,,,ACTIVE,,,2026-09-10 03:39:37.428 +0900,2026-09-10 03:39:37.428 +0900,,,,포켓,포켓디테일|포켓디자인,,True,2
790,DETAIL,핀턱,,,ACTIVE,,,2026-09-10 03:39:37.756 +0900,2026-09-10 03:39:37.756 +0900,,,,핀턱,핀턱디테일|핀턱팬츠,,True,2
791,DETAIL,시스루,,,ACTIVE,,,2026-09-10 03:39:38.184 +0900,2026-09-10 03:39:38.184 +0900,,,,시스루,시스루|시스루룩|시스루블라우스,,True,3
792,DETAIL,절개,,,ACTIVE,,,2026-09-10 03:39:38.431 +0900,2026-09-10 03:39:38.431 +0900,,,,절개,절개디테일|절개라인,,True,2
793,DETAIL,투웨이,,,ACTIVE,,,2026-09-10 03:39:38.831 +0900,2026-09-10 03:39:38.831 +0900,,,,투웨이,투웨이지퍼|투웨이집업,,True,2
794,DETAIL,워셔블,,,ACTIVE,,,2026-09-10 03:39:39.137 +0900,2026-09-10 03:39:39.137 +0900,,,,워셔블,워셔블|워셔블니트,,True,2
795,MATERIAL,골지,,,ACTIVE,,,2026-09-10 03:40:34.082 +0900,2026-09-10 03:40:34.082 +0900,,,,골지,골지소재|골지원단,,True,2
796,MATERIAL,피그먼트,,,ACTIVE,,,2026-09-10 03:40:34.195 +0900,2026-09-10 03:40:34.195 +0900,,,,피그먼트,피그먼트소재|피그먼트원단,,True,2
797,MATERIAL,쉬폰,,,ACTIVE,,,2026-09-10 03:40:34.305 +0900,2026-09-10 03:40:34.305 +0900,,,,쉬폰,쉬폰소재|쉬폰원단,,True,2
787,DETAIL,머슬핏,,,ACTIVE,,,2026-09-10 03:39:36.625 +0900,2026-09-10 03:39:36.625 +0900,,,,머슬핏,머슬핏,,False,1
648,DETAIL,맥시기장,Maxi Length,발목 부근까지 길게 내려오는 스커트·원피스 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MAXI_LENGTH,,,맥시기장,맥시기장,maxi length,False,1
649,DETAIL,미니기장,Mini Length,허벅지 위~중간 부근에 오는 짧은 스커트·원피스 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MINI_LENGTH,,,미니기장,미니기장,mini length,False,1
651,DETAIL,10부기장,Full Length,발등에 살짝 닿는 가장 긴 기본 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_10_BU_LENGTH,,,10부기장,10부기장,full length,False,1
652,DETAIL,3부기장,Short Length,허벅지(골반과 무릎 중간)까지 오는 매우 짧은 기장. 숏팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_3_BU_LENGTH,,,3부기장,3부기장,short length,False,1
798,DETAIL,4부기장,Short Length,허벅지(골반과 무릎 중간)까지 오는 매우 짧은 기장. 숏팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-11 12:20:37.906 +0900,2026-09-11 12:20:37.906 +0900,DETAIL_4_BU_LENGTH,,,4부기장,4부기장,short length,False,1
653,DETAIL,5부기장,Knee Length,무릎 정도까지 오는 반바지 기장. 버뮤다팬츠가 이 기장대의 대표 아이템,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_5_BU_LENGTH,,,5부기장,5부기장,knee length,False,1
654,DETAIL,6-7부기장,Cropped Calf Length,무릎 아래~종아리까지 오는 기장,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_6_7BU_LENGTH,,,6-7부기장,6-7부기장,cropped calf length,False,1
655,DETAIL,8부기장,Ankle-cropped Length,"종아리 아래, 발목 바로 위까지 오는 기장. 카프리팬츠가 이 기장대의 대표 아이템",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_8_BU_LENGTH,,,8부기장,8부기장,ankle-cropped length,False,1
656,DETAIL,9부기장,Ankle Length,발목 정도까지 오는 기장.,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_9_BU_LENGTH,,,9부기장,9부기장,ankle length,False,1
698,DETAIL,컴포트핏,Comfort Fit,활동성을 위해 여유를 둔 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COMFORT_FIT,,,컴포트핏,컴포트핏,comfort fit,False,1
609,DETAIL,루즈핏,Loose Fit,몸에 붙지 않고 자연스럽게 떨어지는 여유 있는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LOOSE_FIT,,,루즈핏,루즈핏,loose fit,False,1
612,DETAIL,레귤러핏,Regular Fit,과하게 붙거나 크지 않은 표준 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_REGULAR_FIT,,,레귤러핏,레귤러핏,regular fit,False,1
618,DETAIL,세미오버핏,Semi-oversized Fit,오버사이즈보다는 덜 크지만 여유가 있는 절충형 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SEMI_OVERSIZED_FIT,,,세미오버핏,세미오버핏,semi-oversized fit,False,1
619,DETAIL,오버사이즈,Oversized,"몸보다 넉넉하고 큰 실루엣, 캐주얼·스트릿룩의 기본 핏",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_OVERSIZED,,,오버사이즈,오버사이즈,oversized,False,1
610,DETAIL,슬림핏,Slim Fit,"몸에 맞닿게 재단된 핏, 비즈니스코어·클래식룩에 자주 사용",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIM_FIT,,,슬림핏,슬림핏,slim fit,False,1
504,TPO,결혼식 하객,Wedding Guest,결혼식에 하객으로 참석하는 상황,ACTIVE,,,2026-09-09 22:56:40.121 +0900,2026-09-14 06:14:13.785 +0900,TPO_WEDDING_GUEST,,,결혼식 하객,하객원피스|하객패션,wedding guest outfit|wedding guest style,True,2
710,DETAIL,아몬드토,Almond Toe,아몬드형 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ALMOND_TOE,,,아몬드토,아몬드토,almond toe,False,1
604,DETAIL,플랫힐,Flat Heel,굽이 없거나 매우 낮은 형태,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLAT_HEEL,,,플랫힐,플랫힐,flat heel,False,1
605,DETAIL,블록힐,Block Heel,사각형에 가까운 굵은 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BLOCK_HEEL,,,블록힐,블록힐,block heel,False,1
606,DETAIL,웨지힐,Wedge Heel,밑창과 굽이 하나로 이어진 형태,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WEDGE_HEEL,,,웨지힐,웨지힐,wedge heel,False,1
607,DETAIL,청키힐,Chunky Heel,두껍고 안정감 있는 굵은 굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHUNKY_HEEL,,,청키힐,청키힐,chunky heel,False,1
608,DETAIL,스틸레토힐,Stiletto Heel,가늘고 뾰족한 초고굽,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STILETTO_HEEL,,,스틸레토힐,스틸레토힐,stiletto heel,False,1
611,DETAIL,크롭기장,Cropped Length,"기장을 짧게 재단한 핏, 하이웨이스트 하의와 매치하기 좋음",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CROPPED_LENGTH,,,크롭기장,크롭기장,cropped length,False,1
613,DETAIL,부츠컷,Bootcut,무릎 아래부터 밑단이 완만하게 퍼지는 하의 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOOTCUT,,,부츠컷,부츠컷,bootcut,False,1
614,DETAIL,스키니,Skinny,다리 라인에 매우 밀착되는 하의 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SKINNY,,,스키니,스키니진|스키니팬츠,skinny fashion,True,2
615,DETAIL,와이드,Wide,허벅지부터 밑단까지 폭이 넓게 떨어지는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WIDE,,,와이드,와이드팬츠|와이드핏,wide fashion,True,2
616,DETAIL,플레어,Flare,무릎 아래부터 밑단이 부츠컷보다 크게 퍼지는 나팔형 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLARE,,,플레어,플레어스커트|플레어팬츠,flare fashion,True,2
617,DETAIL,배럴레그,Barrel Leg,허벅지·무릎 부근이 볼록하고 발목으로 갈수록 좁아지는 배럴형 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BARREL_LEG,,,배럴레그,배럴레그팬츠|배럴핏,barrel leg fashion,True,2
620,DETAIL,테이퍼드,Tapered,허벅지에는 여유가 있고 밑단으로 갈수록 점차 좁아지는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TAPERED,,,테이퍼드,테이퍼드팬츠|테이퍼드핏,tapered fashion,True,2
621,DETAIL,세미와이드,Semi-wide,레귤러/스트레이트와 와이드 사이의 중간 여유를 가진 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SEMI_WIDE,,,세미와이드,세미와이드팬츠|세미와이드핏,semi-wide fashion,True,2
622,DETAIL,스트레이트,Straight,허벅지부터 밑단까지 비교적 일정한 폭으로 떨어지는 일자 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STRAIGHT,,,스트레이트,스트레이트핏|스트레이트진,straight fashion,True,2
623,DETAIL,커브드레그,Curved Leg,다리 옆선이 곡선으로 휘며 볼륨을 만드는 실루엣,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CURVED_LEG,,,커브드레그,커브드레그진|커브드레그팬츠,curved leg fashion,True,2
624,DETAIL,슬림스트레이트,Slim Straight,슬림하지만 무릎 아래가 크게 좁아지지 않고 일자로 떨어지는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIM_STRAIGHT,,,슬림스트레이트,슬림스트레이트핏|슬림스트레이트진,slim straight fashion,True,2
625,DETAIL,플랫폼솔,Platform Sole,앞축부터 뒤꿈치까지 전체적으로 두껍게 높인 밑창 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PLATFORM_SOLE,,,플랫폼솔,플랫폼슈즈|플랫폼솔,platform sole fashion,True,2
626,DETAIL,스플릿토,Split Toe,"엄지와 나머지 발가락 사이가 갈라진 독특한 앞코 형태, 메종 마르지엘라의 타비 디자인에서 유래",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SPLIT_TOE,,,스플릿토,스플릿토,split toe,False,1
627,DETAIL,라운드토,Round Toe,둥근 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ROUND_TOE,,,라운드토,라운드토,round toe,False,1
628,DETAIL,스퀘어토,Square Toe,각진 사각 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SQUARE_TOE,,,스퀘어토,스퀘어토,square toe,False,1
629,DETAIL,포인티토,Pointed Toe,뾰족한 형태의 앞코,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_POINTY_TOE,,,포인티토,포인티토,pointed toe,False,1
630,DETAIL,슬립온,Slip-on,끈 없이 신고 벗는 여밈 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIP_ON,,,슬립온,슬립온디자인|슬립온여밈,slip-on fashion,True,2
631,DETAIL,스트랩,Strap,발등이나 뒤꿈치를 감싸는 끈 형태의 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STRAP,,,스트랩,스트랩샌들|스트랩디테일,strap fashion,True,2
632,DETAIL,레이스업,Lace-up,끈으로 조여 신는 여밈 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LACE_UP,,,레이스업,레이스업슈즈|레이스업부츠,lace-up fashion,True,2
633,DETAIL,유넥,U-Neck,라운드넥보다 넓고 깊게 U자로 파인 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_U_NECK,,,유넥,유넥|유넥티셔츠,u-neck fashion,True,2
634,DETAIL,보트넥,Boat Neck,어깨선을 따라 넓고 수평으로 파인 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOAT_NECK,,,보트넥,보트넥|보트넥티셔츠,boat neck fashion,True,2
635,DETAIL,브이넥,V-Neck,"V자 형태로 깊게 파인 목선, 목선을 갸름하게 보이는 효과",ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_V_NECK,,,브이넥,브이넥,v-neck,False,1
636,DETAIL,스쿱넥,Scoop Neck,둥글고 넓게 파인 목선으로 유넥과 유사하나 더 완만하고 넓은 곡선이 특징. 실제 상품명에서는 유넥과 혼용되기도 함,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SCOOP_NECK,,,스쿱넥,스쿱넥|스쿱넥티셔츠,scoop neck fashion,True,2
637,DETAIL,원숄더,One Shoulder,한쪽 어깨만 드러나는 비대칭 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ONE_SHOULDER,,,원숄더,원숄더,one shoulder,False,1
638,DETAIL,카울넥,Cowl Neck,여유 있게 늘어지는 드레이프형 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_COWL_NECK,,,카울넥,카울넥,cowl neck,False,1
